TransactionID,AccountID,TransactionDate,TransactionAmount,TransactionType,TransactionChannel,ProductID,Status
8296,179,2/13/2025,1603.4,Debit,Mobile,1009,Success
8297,82,9/16/2023,4480.06,Debit,Mobile,1024,Success
8298,127,10/21/2020,104.23,Debit,ATM,1015,Success
8299,117,10/9/2024,-4100.61,Credit,Mobile,1014,Success
8300,19,7/19/2023,-2835.94,Credit,Mobile,1021,Success
8301,151,6/18/2025,-3419.47,Credit,Web,1000,Success
8302,189,2/18/2025,-2378.25,Credit,ATM,1015,Success
8303,188,7/12/2020,438.12,Debit,ATM,1010,Success
8304,147,1/27/2020,-2412.52,Credit,Web,1001,Success
8305,61,11/9/2025,2054.66,Debit,Mobile,1010,Success
8306,186,10/30/2024,-387.82,Credit,Mobile,1019,Success
8307,184,11/18/2021,2250.19,Debit,Mobile,1008,Failed
8308,51,8/30/2024,3314.47,Debit,Mobile,1002,Success
8309,30,4/30/2025,4187.39,Debit,Mobile,1025,Success
8310,151,4/1/2021,-4677.78,Credit,Web,1005,Success
8311,124,2/18/2024,-3320.31,Credit,Mobile,1005,Success
8312,54,3/31/2022,-2837.62,Credit,ATM,1020,Success
8313,55,4/2/2022,1406.02,Debit,Web,1012,Success
8314,10,11/11/2023,-1406.88,Credit,Web,1025,Success
8315,166,7/24/2022,3540.92,Debit,Mobile,1026,Success
8316,56,3/10/2023,3179.5,Debit,ATM,1024,Success
8317,125,3/21/2021,-1351.14,Credit,Mobile,1006,Success
8318,154,3/7/2022,1313.14,Debit,Web,1006,Success
8319,122,10/1/2020,-1448.17,Credit,Mobile,1013,Success
8320,1,7/15/2025,98.38,Debit,Mobile,1016,Success
8321,165,3/27/2020,2026.79,Debit,Mobile,1007,Success
8322,33,12/17/2022,-312.19,Credit,Web,1012,Success
8323,158,6/2/2025,4837.15,Debit,Mobile,1016,Success
8324,119,11/28/2025,1689.74,Debit,Mobile,1016,Success
8325,50,10/25/2020,2188.18,Debit,Mobile,1022,Success
8326,171,10/23/2022,3754.37,Debit,Mobile,1018,Success
8327,47,7/17/2023,846,Debit,Web,1013,Success
8328,180,1/1/2024,-2561.92,Credit,Web,1004,Success
8329,135,9/11/2025,401.6,Debit,Mobile,1012,Success
8330,111,12/7/2025,1235.48,Debit,Mobile,1001,Success
8331,79,5/18/2023,246.28,Debit,Web,1026,Success
8332,187,7/5/2022,557.73,Debit,Mobile,1019,Success
8333,135,5/26/2021,2404.61,Debit,ATM,1012,Success
8334,26,10/19/2025,1008.22,Debit,Mobile,1016,Success
8335,167,7/24/2025,322.48,Debit,Mobile,1023,Success
8336,97,4/14/2023,4299.19,Debit,Web,1020,Success
8337,28,12/10/2020,1075.02,Debit,Mobile,1016,Success
8338,37,11/26/2025,2321.59,Debit,Mobile,1002,Success
8339,164,11/27/2022,4374.63,Debit,Mobile,1022,Success
8340,112,4/23/2023,-1015.84,Credit,Mobile,1020,Success
8341,104,3/27/2022,1267.56,Debit,Web,1018,Success
8342,34,9/21/2020,-3424.89,Credit,Mobile,1026,Success
8343,47,10/14/2021,3767.34,Debit,Mobile,1000,Success
8344,170,4/8/2022,-1563.81,Credit,Web,1002,Failed
8345,63,10/24/2023,4069.25,Debit,Mobile,1020,Success
8346,2,6/13/2021,546.12,Debit,Mobile,1003,Success
8347,3,10/22/2020,3085.37,Debit,ATM,1010,Success
8348,146,1/19/2022,-4377.71,Credit,ATM,1008,Success
8349,51,5/3/2020,-4834.44,Credit,Web,1013,Success
8350,23,12/7/2023,3239.73,Debit,Mobile,1012,Success
8351,89,6/28/2021,1904.87,Debit,ATM,1020,Success
8352,172,12/2/2025,3532.62,Debit,Web,1013,Success
8353,21,12/20/2020,2089.16,Debit,Web,1019,Success
8354,82,2/24/2021,3389.67,Debit,Mobile,1012,Success
8355,80,8/21/2025,-2713.26,Credit,Mobile,1014,Success
8356,18,7/16/2021,-3926.93,Credit,Mobile,1026,Success
8357,183,1/8/2024,2301.16,Debit,Web,1004,Success
8358,123,6/4/2021,1789.44,Debit,ATM,1012,Success
8359,1,12/6/2021,-2606.83,Credit,ATM,1021,Success
8360,17,9/28/2021,544.1,Debit,Mobile,1004,Success
8361,60,3/28/2024,-1668.23,Credit,Web,1012,Success
8362,146,6/1/2021,4102.56,Debit,Web,1012,Success
8363,92,11/26/2022,4471.71,Debit,Mobile,1014,Success
8364,38,3/23/2022,-4586.18,Credit,Mobile,1023,Success
8365,49,8/12/2023,-4912.32,Credit,Web,1001,Success
8366,2,7/24/2023,-4126.62,Credit,ATM,1023,Success
8367,93,11/21/2021,-830.98,Credit,Web,1026,Success
8368,78,1/26/2024,2928.44,Debit,Web,1025,Success
8369,148,2/11/2021,2642.86,Debit,Mobile,1021,Success
8370,193,9/7/2024,2164.67,Debit,Mobile,1019,Success
8371,12,12/18/2023,4273.46,Debit,Mobile,1021,Success
8372,103,12/23/2023,887.68,Debit,Web,1001,Success
8373,97,2/14/2023,2673.74,Debit,Mobile,1009,Success
8374,189,3/14/2023,269.9,Debit,Web,1020,Success
8375,46,11/12/2021,280.56,Debit,ATM,1005,Success
8376,84,1/28/2023,573.67,Debit,Web,1025,Success
8377,64,10/16/2025,1771.65,Debit,Mobile,1011,Success
8378,36,5/20/2023,693.61,Debit,Web,1001,Failed
8379,177,3/5/2023,-2691.82,Credit,Web,1008,Success
8380,3,6/25/2024,-2882.97,Credit,Web,1001,Success
8381,135,5/31/2022,1506.86,Debit,Mobile,1011,Success
8382,74,5/5/2024,-4169.48,Credit,Web,1026,Success
8383,149,5/30/2025,3195.34,Debit,ATM,1006,Success
8384,48,12/7/2021,286.55,Debit,Mobile,1012,Success
8385,158,11/16/2025,-2475.55,Credit,Mobile,1010,Success
8386,103,7/9/2022,-963.19,Credit,Web,1002,Success
8387,19,5/16/2024,3771.57,Debit,ATM,1008,Success
8388,119,1/17/2021,119.74,Debit,Mobile,1000,Success
8389,114,2/8/2024,-2511.1,Credit,Mobile,1017,Failed
8390,157,8/2/2023,1527.65,Debit,Web,1013,Success
8391,108,7/16/2020,-4632.19,Credit,Web,1026,Success
8392,129,5/8/2020,-1875.71,Credit,Web,1021,Success
8393,131,11/20/2021,4648.48,Debit,Web,1014,Success
8394,110,8/11/2024,2323.95,Debit,Mobile,1006,Success
8395,16,9/28/2022,4722.14,Debit,Web,1013,Success
8396,74,7/13/2020,-2245.16,Credit,ATM,1013,Success
8397,87,3/14/2022,-1352.34,Credit,Mobile,1019,Success
8398,75,9/1/2024,-553.85,Credit,Mobile,1026,Success
8399,20,8/16/2020,1258.64,Debit,Web,1025,Success
8400,123,1/14/2025,1354.94,Debit,Mobile,1019,Success
8401,88,3/24/2024,3943.41,Debit,Web,1021,Failed
8402,138,8/31/2023,2308.55,Debit,Web,1011,Success
8403,28,8/8/2021,-3169.95,Credit,Web,1023,Success
8404,41,1/8/2020,2967.82,Debit,Web,1010,Success
8405,5,2/20/2024,-1318.55,Credit,ATM,1017,Success
8406,74,1/14/2023,-1973.85,Credit,Web,1005,Success
8407,141,3/30/2022,689.9,Debit,Mobile,1016,Success
8408,109,6/20/2020,985.35,Debit,Mobile,1023,Success
8409,119,5/21/2021,-1302.39,Credit,Mobile,1026,Success
8410,128,3/21/2024,3829.89,Debit,Mobile,1003,Success
8411,69,9/4/2025,481.47,Debit,ATM,1022,Success
8412,169,10/8/2020,2055.65,Debit,Web,1018,Success
8413,186,5/12/2025,4305.57,Debit,Web,1024,Success
8414,105,7/29/2020,938.07,Debit,Web,1002,Success
8415,123,11/26/2025,1168.95,Debit,Web,1020,Success
8416,177,11/19/2024,4829.61,Debit,Mobile,1024,Success
8417,41,11/2/2024,-3145.58,Credit,Mobile,1024,Failed
8418,159,11/8/2025,-1959.89,Credit,Web,1022,Success
8419,3,11/19/2024,3654.3,Debit,Mobile,1011,Failed
8420,180,1/16/2022,-514.52,Credit,Mobile,1020,Failed
8421,35,7/7/2022,2782.74,Debit,Web,1026,Success
8422,145,8/15/2023,793.2,Debit,Mobile,1010,Success
8423,90,9/1/2023,327.36,Debit,Mobile,1024,Failed
8424,38,5/26/2025,1360.26,Debit,Mobile,1020,Success
8425,176,10/7/2024,-2531.37,Credit,Web,1009,Success
8426,137,10/13/2022,4439.91,Debit,Web,1014,Success
8427,153,5/19/2023,-4767.18,Credit,Mobile,1018,Success
8428,73,10/16/2023,3081.97,Debit,Mobile,1006,Success
8429,44,3/6/2025,4049.9,Debit,Web,1019,Success
8430,129,11/30/2023,-4518.35,Credit,Web,1012,Success
8431,127,12/29/2021,249.86,Debit,Mobile,1019,Success
8432,141,6/12/2021,801.42,Debit,Mobile,1010,Success
8433,155,2/27/2021,4653.85,Debit,Mobile,1017,Success
8434,36,2/8/2020,1952.61,Debit,Mobile,1002,Success
8435,113,4/27/2021,2180.41,Debit,Mobile,1025,Success
8436,163,10/27/2020,-1396.18,Credit,Web,1016,Success
8437,140,9/1/2024,-467.97,Credit,Web,1011,Success
8438,86,4/13/2023,-3619.32,Credit,Mobile,1009,Success
8439,191,4/11/2024,-2629.7,Credit,Mobile,1019,Success
8440,138,5/17/2021,1339.19,Debit,Mobile,1014,Success
8441,168,9/3/2020,-1859.42,Credit,Mobile,1014,Success
8442,71,10/13/2022,3851.91,Debit,Web,1017,Success
8443,59,12/6/2025,716.61,Debit,Web,1001,Success
8444,37,8/27/2020,1711.5,Debit,Web,1003,Success
8445,73,8/25/2020,-2559.5,Credit,Mobile,1017,Success
8446,139,4/23/2021,2810.39,Debit,Mobile,1001,Success
8447,107,11/11/2023,-431.1,Credit,Web,1026,Success
8448,174,7/16/2022,1610.41,Debit,ATM,1010,Success
8449,127,9/24/2021,-3641.29,Credit,ATM,1000,Success
8450,156,8/24/2023,-2053.83,Credit,Mobile,1020,Success
8451,153,3/3/2020,1824.87,Debit,Mobile,1013,Success
8452,54,8/25/2021,-3423.51,Credit,ATM,1018,Success
8453,184,7/2/2021,3323.92,Debit,Mobile,1015,Success
8454,19,6/12/2023,1865.28,Debit,ATM,1007,Success
8455,120,8/28/2025,-1656.44,Credit,Web,1007,Success
8456,172,2/14/2025,4768.03,Debit,ATM,1012,Success
8457,113,6/11/2025,2049.95,Debit,Mobile,1013,Success
8458,49,9/4/2024,2453.26,Debit,ATM,1002,Success
8459,96,12/18/2020,2753.08,Debit,Web,1021,Success
8460,103,4/10/2024,1516.92,Debit,Mobile,1014,Success
8461,175,8/25/2024,2884.34,Debit,Mobile,1023,Success
8462,139,8/21/2020,1949.65,Debit,Web,1026,Failed
8463,91,5/5/2020,-4171.04,Credit,Web,1018,Success
8464,86,3/9/2020,-3082.23,Credit,ATM,1018,Success
8465,20,12/2/2022,-2648.9,Credit,Mobile,1026,Success
8466,50,12/22/2022,-671.65,Credit,Web,1009,Success
8467,190,2/14/2021,4518.9,Debit,Web,1009,Success
8468,2,10/20/2022,-2839.87,Credit,Mobile,1009,Success
8469,89,6/14/2023,4760.96,Debit,Web,1010,Success
8470,109,6/13/2021,3105.49,Debit,Web,1006,Success
8471,63,4/20/2023,4632.33,Debit,Mobile,1024,Success
8472,173,1/19/2023,-366.6,Credit,Web,1004,Success
8473,161,4/19/2020,4431.21,Debit,Mobile,1005,Success
8474,58,12/15/2025,-630.11,Credit,Web,1022,Success
8475,24,1/19/2022,3996.21,Debit,Mobile,1008,Success
8476,106,4/12/2023,3011.95,Debit,Web,1005,Success
8477,131,7/3/2024,3341.17,Debit,Mobile,1001,Success
8478,21,1/2/2020,-2611.76,Credit,Mobile,1009,Success
8479,169,7/4/2022,-2794.17,Credit,Mobile,1008,Success
8480,190,9/25/2022,3103.59,Debit,ATM,1020,Success
8481,21,6/29/2023,3961.54,Debit,Web,1023,Success
8482,87,4/19/2025,247.63,Debit,Web,1009,Success
8483,4,7/20/2020,-1742.44,Credit,Mobile,1007,Success
8484,29,12/12/2022,4517.02,Debit,Mobile,1002,Success
8485,143,3/6/2022,-953.69,Credit,Mobile,1019,Success
8486,68,3/14/2025,-3564.48,Credit,Web,1009,Success
8487,132,9/1/2024,-4526.67,Credit,ATM,1023,Success
8488,179,3/14/2022,-1013.8,Credit,Mobile,1013,Success
8489,137,7/12/2023,3532.92,Debit,Mobile,1007,Success
8490,46,11/17/2024,1322.86,Debit,Mobile,1022,Success
8491,126,7/17/2024,-2843.94,Credit,Web,1024,Success
8492,168,12/25/2024,401.91,Debit,Mobile,1010,Success
8493,168,4/27/2024,-4657.02,Credit,Web,1003,Success
8494,74,9/1/2020,-545.19,Credit,Web,1011,Success
8495,153,10/9/2024,2079.4,Debit,Mobile,1025,Success
8496,185,10/12/2022,4494.78,Debit,Web,1012,Success
8497,192,9/21/2025,1554.71,Debit,Mobile,1020,Success
8498,98,11/3/2022,462.85,Debit,ATM,1006,Success
8499,142,11/18/2020,-1269.55,Credit,Mobile,1026,Success
8500,93,8/22/2021,4122.37,Debit,Mobile,1018,Success
8501,78,1/30/2020,-4782.62,Credit,Mobile,1014,Success
8502,32,1/31/2022,149.89,Debit,Web,1002,Success
8503,85,9/3/2022,2015.98,Debit,Mobile,1000,Success
8504,156,1/28/2023,-3575.45,Credit,Web,1021,Success
8505,134,7/10/2020,-4329.34,Credit,ATM,1015,Success
8506,13,4/16/2025,3062.82,Debit,Mobile,1002,Success
8507,147,2/17/2023,4159.31,Debit,Web,1008,Success
8508,46,2/16/2022,-3925.63,Credit,Mobile,1006,Success
8509,30,5/24/2025,3603.03,Debit,Mobile,1015,Success
8510,43,8/27/2020,-263.61,Credit,Mobile,1008,Success
8511,115,12/24/2022,1406.38,Debit,ATM,1011,Success
8512,137,2/24/2023,1913.21,Debit,ATM,1013,Success
8513,75,1/20/2023,4798.33,Debit,Web,1025,Success
8514,33,7/15/2022,2643.21,Debit,Mobile,1004,Success
8515,100,3/27/2021,3381.28,Debit,Mobile,1000,Success
8516,167,6/12/2024,4171.39,Debit,Mobile,1019,Success
8517,47,7/2/2025,4503.42,Debit,ATM,1010,Success
8518,122,5/10/2021,3904.39,Debit,Web,1013,Success
8519,123,11/22/2022,-1855.43,Credit,ATM,1011,Success
8520,132,11/2/2022,3765.81,Debit,Mobile,1000,Success
8521,28,7/24/2024,3556.42,Debit,ATM,1024,Success
8522,25,3/21/2023,3996.46,Debit,Mobile,1005,Success
8523,87,8/30/2021,-3201.73,Credit,Web,1010,Success
8524,132,10/21/2022,4321.1,Debit,Web,1003,Success
8525,188,11/15/2024,1685.24,Debit,ATM,1011,Success
8526,113,10/22/2025,4809.98,Debit,Web,1020,Success
8527,172,7/27/2022,708.15,Debit,Web,1022,Success
8528,65,10/14/2025,-1154.7,Credit,Mobile,1017,Success
8529,112,10/11/2020,1626.08,Debit,Mobile,1013,Success
8530,152,9/28/2020,1139.01,Debit,ATM,1023,Success
8531,152,6/13/2021,1478.16,Debit,ATM,1015,Success
8532,22,2/10/2024,4839.4,Debit,Web,1021,Success
8533,31,10/30/2024,253.45,Debit,Web,1024,Failed
8534,27,2/18/2024,-3659.67,Credit,ATM,1010,Success
8535,78,2/2/2023,424.12,Debit,Mobile,1015,Success
8536,25,11/18/2024,317.84,Debit,ATM,1012,Success
8537,181,11/16/2025,-1540.86,Credit,ATM,1005,Success
8538,173,4/30/2020,1758.06,Debit,ATM,1005,Success
8539,102,3/29/2025,-4221.87,Credit,Web,1006,Success
8540,118,4/28/2023,-2798.63,Credit,ATM,1018,Failed
8541,149,7/6/2020,3010.75,Debit,ATM,1019,Success
8542,64,1/12/2025,-3943.02,Credit,Web,1018,Success
8543,187,7/3/2024,3387.63,Debit,Web,1015,Success
8544,50,12/9/2021,-1758.44,Credit,ATM,1015,Failed
8545,26,8/23/2024,3630,Debit,Web,1025,Success
8546,120,1/30/2024,468.8,Debit,Mobile,1018,Success
8547,151,1/23/2023,-4244.71,Credit,Mobile,1021,Success
8548,169,3/3/2021,1847.22,Debit,Web,1005,Failed
8549,12,4/19/2025,1607.68,Debit,Mobile,1011,Success
8550,170,10/11/2022,4930.95,Debit,Mobile,1013,Success
8551,15,8/14/2020,365.96,Debit,ATM,1017,Success
8552,20,10/23/2023,-74.82,Credit,Mobile,1004,Success
8553,78,7/7/2023,1069.01,Debit,Mobile,1002,Success
8554,143,5/31/2023,4741.5,Debit,Mobile,1015,Success
8555,106,6/18/2025,1898.27,Debit,Mobile,1026,Success
8556,82,7/22/2025,-2456.81,Credit,Mobile,1006,Success
8557,64,1/31/2021,1114.13,Debit,Mobile,1013,Success
8558,17,5/3/2022,1680.14,Debit,ATM,1017,Success
8559,27,3/25/2023,3182.57,Debit,Mobile,1021,Success
8560,192,2/21/2024,-840,Credit,Mobile,1017,Success
8561,144,11/16/2025,4268.94,Debit,Web,1024,Success
8562,21,2/19/2020,1876.9,Debit,Mobile,1018,Success
8563,67,7/19/2025,-4534.98,Credit,Mobile,1023,Success
8564,67,7/17/2021,4732.32,Debit,Mobile,1005,Success
8565,70,7/14/2021,1801.41,Debit,Web,1024,Success
8566,29,3/9/2021,3165.53,Debit,Mobile,1014,Success
8567,158,12/6/2024,4568.99,Debit,ATM,1002,Success
8568,78,9/23/2022,2102.29,Debit,Mobile,1010,Success
8569,86,7/2/2025,2625.13,Debit,Web,1021,Success
8570,12,10/30/2024,-3190.08,Credit,Mobile,1002,Success
8571,154,11/7/2022,768.65,Debit,ATM,1004,Success
8572,179,11/24/2025,1164.49,Debit,Web,1008,Success
8573,84,4/14/2022,-4787.77,Credit,Mobile,1012,Success
8574,45,3/27/2024,-571.88,Credit,Web,1010,Failed
8575,94,9/24/2021,363.93,Debit,Mobile,1022,Failed
8576,14,12/7/2020,1399.93,Debit,Mobile,1018,Success
8577,181,7/7/2023,2586.5,Debit,Web,1003,Success
8578,176,6/8/2025,-3034.48,Credit,ATM,1021,Success
8579,45,12/29/2024,1404.2,Debit,ATM,1000,Success
8580,7,4/6/2021,1991.26,Debit,Web,1005,Success
8581,106,3/21/2022,-152.31,Credit,Web,1006,Success
8582,34,6/25/2020,-3112.86,Credit,Mobile,1024,Success
8583,47,8/6/2020,1297.03,Debit,Mobile,1008,Success
8584,92,12/2/2023,3813.4,Debit,Web,1017,Success
8585,105,12/1/2022,962.97,Debit,Mobile,1019,Success
8586,40,9/27/2021,3590.72,Debit,Web,1010,Success
8587,159,7/27/2024,-4788.08,Credit,Mobile,1020,Success
8588,65,3/12/2020,3570.78,Debit,Web,1021,Success
8589,59,3/21/2020,-1658.6,Credit,Web,1022,Success
8590,49,8/30/2025,2877.33,Debit,Web,1007,Success
8591,148,1/24/2023,-1908.98,Credit,ATM,1025,Success
8592,21,4/28/2024,603.2,Debit,Web,1000,Success
8593,103,1/7/2023,-620.44,Credit,Web,1026,Success
8594,152,11/28/2021,-3684.61,Credit,Web,1007,Success
8595,62,10/1/2020,-2856.7,Credit,ATM,1022,Failed
8596,49,12/28/2023,3158.36,Debit,ATM,1002,Success
8597,6,4/1/2024,75.81,Debit,Web,1014,Success
8598,162,6/16/2022,3659.29,Debit,Web,1002,Success
8599,175,12/16/2022,-4799.24,Credit,Web,1007,Success
8600,179,11/4/2025,-1381.78,Credit,Web,1013,Success
8601,153,10/7/2024,-4213.68,Credit,Mobile,1002,Failed
8602,30,10/26/2023,-4198,Credit,ATM,1008,Failed
8603,150,6/13/2020,169.01,Debit,Mobile,1025,Success
8604,179,5/15/2024,3216.15,Debit,Web,1018,Success
8605,108,7/6/2023,1281.23,Debit,Web,1002,Success
8606,77,1/17/2023,3500.87,Debit,Mobile,1025,Success
8607,139,10/29/2023,3141.55,Debit,Web,1001,Success
8608,128,10/7/2022,1932.21,Debit,Mobile,1021,Failed
8609,81,6/3/2024,-2567.01,Credit,Mobile,1020,Success
8610,119,6/24/2022,1071.72,Debit,ATM,1020,Success
8611,63,8/3/2025,1385.26,Debit,Mobile,1025,Success
8612,131,9/21/2024,-4092.65,Credit,Mobile,1004,Success
8613,151,6/1/2023,4355.42,Debit,Mobile,1016,Success
8614,11,6/30/2021,-4743.87,Credit,Web,1019,Success
8615,21,2/25/2021,3915.95,Debit,Web,1020,Success
8616,29,1/12/2022,3400.72,Debit,Mobile,1009,Success
8617,96,2/19/2021,2988.78,Debit,ATM,1013,Success
8618,132,8/2/2021,4854.45,Debit,Mobile,1019,Success
8619,62,8/5/2024,898.22,Debit,Mobile,1000,Success
8620,85,3/19/2025,-4113.71,Credit,Web,1002,Success
8621,82,5/20/2025,-2206.7,Credit,Mobile,1022,Success
8622,131,3/6/2020,1927.12,Debit,Mobile,1004,Success
8623,115,1/22/2024,997.08,Debit,Mobile,1021,Success
8624,109,9/27/2021,3844.31,Debit,Mobile,1006,Success
8625,132,3/15/2022,-4990.92,Credit,Mobile,1019,Success
8626,34,3/23/2023,-458.85,Credit,Mobile,1015,Success
8627,185,9/5/2020,-4142.52,Credit,ATM,1019,Success
8628,22,3/29/2020,1333.65,Debit,Mobile,1011,Success
8629,98,6/4/2025,706.18,Debit,ATM,1001,Success
8630,103,7/7/2021,-3950.54,Credit,Mobile,1026,Success
8631,96,10/1/2021,50.5,Debit,Web,1023,Success
8632,187,8/14/2024,-1165.25,Credit,Mobile,1013,Success
8633,167,3/18/2025,-2476.32,Credit,Mobile,1009,Success
8634,24,1/18/2022,4028.01,Debit,Web,1012,Success
8635,167,1/8/2025,3703.41,Debit,Mobile,1006,Success
8636,154,12/2/2023,609.47,Debit,Mobile,1002,Success
8637,7,7/20/2020,-823.87,Credit,Web,1009,Success
8638,176,12/24/2021,-2411.72,Credit,ATM,1019,Success
8639,123,3/26/2025,-2340.06,Credit,Mobile,1011,Success
8640,80,8/19/2021,-4857.24,Credit,Web,1010,Success
8641,50,5/14/2023,1026.11,Debit,Web,1025,Success
8642,137,3/14/2022,-3794.9,Credit,Mobile,1017,Success
8643,22,4/21/2022,-1470.91,Credit,ATM,1014,Success
8644,49,1/30/2021,-3633.63,Credit,Mobile,1003,Success
8645,31,5/13/2020,-4145.09,Credit,Web,1020,Success
8646,173,2/3/2021,457.33,Debit,ATM,1009,Failed
8647,183,9/23/2022,-4040.9,Credit,Web,1014,Success
8648,95,1/17/2025,-2536.28,Credit,ATM,1021,Success
8649,184,6/7/2021,2124.84,Debit,Mobile,1001,Success
8650,15,12/5/2024,2673.09,Debit,Mobile,1025,Failed
8651,43,2/8/2022,1215.76,Debit,ATM,1025,Success
8652,64,3/14/2024,3033.38,Debit,Mobile,1015,Success
8653,170,10/11/2021,2721.8,Debit,Mobile,1015,Success
8654,146,5/2/2021,-4279.86,Credit,Mobile,1003,Failed
8655,7,6/12/2020,761.13,Debit,Web,1013,Success
8656,118,8/6/2023,924.43,Debit,Mobile,1017,Success
8657,97,8/25/2022,499.82,Debit,ATM,1000,Success
8658,38,5/27/2021,3290.34,Debit,Mobile,1005,Failed
8659,86,5/25/2020,3747.12,Debit,Mobile,1004,Failed
8660,103,11/17/2021,4666.48,Debit,Mobile,1024,Success
8661,142,10/21/2023,2979.95,Debit,Web,1021,Success
8662,60,7/27/2024,3128.56,Debit,Mobile,1021,Success
8663,166,2/7/2021,498.22,Debit,Mobile,1024,Success
8664,137,5/25/2025,4096.57,Debit,Mobile,1016,Success
8665,128,6/23/2024,-2979.45,Credit,ATM,1004,Success
8666,134,1/11/2024,-1188.99,Credit,Mobile,1017,Success
8667,128,9/16/2023,1996.26,Debit,Mobile,1008,Success
8668,173,11/20/2022,-1366.47,Credit,Web,1004,Success
8669,70,12/14/2024,-1949.98,Credit,Web,1021,Success
8670,137,5/25/2025,-3381.27,Credit,Mobile,1018,Success
8671,50,3/8/2023,-3840.8,Credit,Mobile,1013,Success
8672,137,2/20/2021,4405.53,Debit,Mobile,1005,Success
8673,6,5/19/2025,-2450.21,Credit,Web,1021,Success
8674,154,7/1/2023,1873.4,Debit,Mobile,1009,Success
8675,67,10/10/2022,-1460.61,Credit,ATM,1013,Failed
8676,189,8/17/2024,2669.97,Debit,Web,1012,Success
8677,58,7/20/2023,3015.72,Debit,Mobile,1025,Success
8678,173,8/30/2025,481.73,Debit,Mobile,1023,Success
8679,154,7/30/2023,2382.47,Debit,ATM,1018,Success
8680,67,12/3/2022,1246.83,Debit,Mobile,1020,Failed
8681,5,2/2/2021,2870.49,Debit,Web,1004,Success
8682,119,5/6/2024,-488.72,Credit,Mobile,1022,Success
8683,90,1/15/2024,-3052,Credit,Mobile,1020,Failed
8684,154,5/30/2020,2651.58,Debit,Mobile,1025,Failed
8685,73,1/14/2021,-3515.84,Credit,Web,1026,Success
8686,15,11/9/2025,-4300.5,Credit,Mobile,1007,Success
8687,3,5/31/2024,-1864.24,Credit,Web,1025,Success
8688,168,12/8/2025,925.23,Debit,Web,1006,Success
8689,72,9/1/2021,-4156.76,Credit,Mobile,1006,Success
8690,65,10/6/2024,1711.42,Debit,Mobile,1005,Success
8691,182,12/23/2024,-970.14,Credit,Mobile,1000,Success
8692,102,1/1/2022,945.15,Debit,Web,1011,Failed
8693,65,10/28/2021,3531.71,Debit,ATM,1016,Success
8694,67,12/21/2021,2330.32,Debit,ATM,1006,Success
8695,66,12/9/2020,722.69,Debit,ATM,1018,Success
8696,148,9/29/2021,401.71,Debit,ATM,1008,Success
8697,176,12/21/2021,-733.36,Credit,Mobile,1015,Success
8698,23,6/7/2022,2129.63,Debit,Web,1022,Success
8699,71,6/23/2022,3493.1,Debit,Mobile,1011,Success
8700,35,10/12/2021,1606.6,Debit,Web,1017,Success
8701,18,6/23/2023,2367.04,Debit,Mobile,1013,Success
8702,55,10/17/2020,-521.93,Credit,Mobile,1004,Failed
8703,153,6/15/2025,-2350.12,Credit,Web,1006,Success
8704,128,11/23/2020,2532.15,Debit,Mobile,1024,Success
8705,37,4/24/2021,-2385.12,Credit,Web,1004,Success
8706,154,7/9/2025,-1191.63,Credit,Web,1016,Success
8707,85,12/7/2023,2817.64,Debit,Web,1003,Success
8708,116,10/11/2022,2914.91,Debit,ATM,1002,Success
8709,102,3/10/2021,4248.1,Debit,Web,1016,Success
8710,75,4/27/2021,339.53,Debit,ATM,1002,Failed
8711,132,12/13/2022,1923.77,Debit,Web,1013,Success
8712,101,1/26/2022,223.49,Debit,Web,1014,Success
8713,135,8/11/2023,-2494.47,Credit,Mobile,1007,Success
8714,81,7/5/2024,4529.28,Debit,ATM,1008,Failed
8715,147,1/13/2023,4599.73,Debit,Web,1007,Success
8716,190,9/5/2023,-3922.48,Credit,Mobile,1013,Success
8717,15,3/27/2023,4723.19,Debit,Mobile,1022,Success
8718,82,10/14/2023,1594.29,Debit,Mobile,1003,Success
8719,78,7/20/2022,1579.2,Debit,Web,1025,Success
8720,105,11/28/2021,-2804.37,Credit,Mobile,1002,Success
8721,13,1/22/2022,2485.4,Debit,Mobile,1010,Success
8722,190,10/10/2021,4954.45,Debit,Mobile,1018,Success
8723,113,9/10/2020,-1419.02,Credit,Mobile,1024,Success
8724,76,1/21/2025,753.87,Debit,Mobile,1011,Success
8725,8,2/5/2020,4974.79,Debit,ATM,1014,Success
8726,18,11/1/2021,-3996.05,Credit,Mobile,1000,Success
8727,143,7/30/2022,4735.05,Debit,Web,1025,Success
8728,160,1/31/2022,3422.48,Debit,ATM,1000,Success
8729,29,10/18/2023,-2000.62,Credit,Web,1018,Success
8730,112,6/2/2022,3970.13,Debit,Mobile,1016,Success
8731,128,2/9/2024,-2178.21,Credit,Web,1015,Success
8732,7,12/28/2020,4167.01,Debit,Web,1008,Success
8733,36,1/7/2025,3884.59,Debit,Web,1023,Success
8734,155,8/25/2020,606.43,Debit,ATM,1007,Failed
8735,125,2/19/2024,-2896.19,Credit,Web,1001,Success
8736,118,4/22/2021,-2190.03,Credit,Mobile,1024,Success
8737,129,8/17/2025,4916.35,Debit,Mobile,1007,Success
8738,71,3/31/2024,4400.7,Debit,Mobile,1009,Success
8739,54,4/7/2024,3262.86,Debit,Web,1009,Success
